video_id,video_url,video_title,video_duration_s,source,window_index,start_s,end_s,duration_s,window_url,action_label,phase,is_step,confidence,description,ocr_text,has_caption,face_score,text_score,motion,brightness,colorfulness,dominant_colors,keep,filter_reason,validation_flags
-dVj7BYicmQ,https://www.youtube.com/watch?v=-dVj7BYicmQ,Create your own custom-scented candle at The Candle Pour | Taste and See Tampa Bay,99.0,storyboard,3,24.75,33.0,8.25,https://youtu.be/-dVj7BYicmQ?t=25s,talking_head,aux,0,0.45,Reporter (orange apron) in the candle store.,,0,0.333,0.106,0.278,0.587,0.1,"#cfc9c9,#a49690,#201615",1,,
-dVj7BYicmQ,https://www.youtube.com/watch?v=-dVj7BYicmQ,Create your own custom-scented candle at The Candle Pour | Taste and See Tampa Bay,99.0,storyboard,6,49.5,57.75,8.25,https://youtu.be/-dVj7BYicmQ?t=50s,talking_head,aux,0,0.77,Presenter talking to camera (auto-detected: frontal face).,BF fer is Tere ein 4. eo afi oyitvs,1,0.667,0.17,0.04,0.469,0.114,"#8a7b73,#c0b1a6,#421e1d",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,0,0.0,7.98,7.98,https://youtu.be/-qEby8J59DA?t=0s,talking_head,aux,0,0.7,Presenter talking to camera (auto-detected: frontal face).,san oy,0,0.5,0.029,0.471,0.745,0.083,"#80847c,#a4aba6,#284b55",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,1,7.98,15.96,7.98,https://youtu.be/-qEby8J59DA?t=8s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,Pre ai,0,1.0,0.081,0.024,0.505,0.175,"#939891,#115f88,#474a3b",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,2,15.96,23.94,7.98,https://youtu.be/-qEby8J59DA?t=16s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,ee,0,1.0,0.116,0.049,0.508,0.15,"#7f8279,#a3a9a4,#2b454b",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,3,23.94,31.92,7.98,https://youtu.be/-qEby8J59DA?t=24s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,,0,1.0,0.127,0.0,0.514,0.151,"#82867c,#a5aba7,#2b4c54",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,4,31.92,39.89,7.97,https://youtu.be/-qEby8J59DA?t=32s,talking_head,aux,0,0.7,Presenter talking to camera (auto-detected: frontal face).,4 Arne,0,0.5,0.054,0.41,0.716,0.076,"#e1e8de,#e8eee4,#f8fcf9",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,5,39.89,47.87,7.98,https://youtu.be/-qEby8J59DA?t=40s,talking_head,aux,0,0.7,Presenter talking to camera (auto-detected: frontal face).,Xam,0,0.5,0.237,0.221,0.486,0.138,"#83867b,#a3aaa7,#295260",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,6,47.87,55.85,7.98,https://youtu.be/-qEby8J59DA?t=48s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,,0,1.0,0.155,0.049,0.506,0.166,"#838379,#a3a9a5,#274c5a",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,9,71.81,79.79,7.98,https://youtu.be/-qEby8J59DA?t=72s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,SS,0,1.0,0.102,0.0,0.512,0.177,"#81847b,#a3aba5,#1b5268",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,10,79.79,87.77,7.98,https://youtu.be/-qEby8J59DA?t=80s,talking_head,aux,0,0.7,Presenter talking to camera (auto-detected: frontal face).,4 es,0,0.5,0.065,0.258,0.635,0.142,"#c6b4ba,#efe7ea,#ad7775",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,11,87.77,95.75,7.98,https://youtu.be/-qEby8J59DA?t=88s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,oS,0,1.0,0.107,0.043,0.51,0.144,"#7f857b,#a2aba5,#27454b",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,12,95.75,103.73,7.98,https://youtu.be/-qEby8J59DA?t=96s,talking_head,aux,0,0.7,Presenter talking to camera (auto-detected: frontal face).,wa,0,0.5,0.077,0.214,0.532,0.13,"#d2c7c4,#886e6a,#342421",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,13,103.73,111.71,7.98,https://youtu.be/-qEby8J59DA?t=104s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,aan Xan,0,1.0,0.09,0.054,0.514,0.165,"#7d8479,#9faaa5,#24515e",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,14,111.71,119.68,7.97,https://youtu.be/-qEby8J59DA?t=112s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,Xn,0,1.0,0.09,0.051,0.518,0.164,"#7e857a,#a0aaa4,#26505d",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,15,119.68,127.66,7.98,https://youtu.be/-qEby8J59DA?t=120s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,"Xia os, in?",1,1.0,0.086,0.0,0.496,0.155,"#7b8278,#9ea6a1,#244e59",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,16,127.66,135.64,7.98,https://youtu.be/-qEby8J59DA?t=128s,talking_head,aux,0,0.7,Presenter talking to camera (auto-detected: frontal face).,er gue! 4 cory 1 er,1,0.5,0.124,0.328,0.375,0.116,"#1d1b17,#46433f,#9a9284",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,17,135.64,143.62,7.98,https://youtu.be/-qEby8J59DA?t=136s,talking_head,aux,0,0.7,Presenter talking to camera (auto-detected: frontal face).,7,0,0.5,0.113,0.192,0.484,0.113,"#888676,#3c4d35,#c6c6b7",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,18,143.62,151.6,7.98,https://youtu.be/-qEby8J59DA?t=144s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,Xi gay,0,1.0,0.132,0.047,0.502,0.177,"#939b92,#13648e,#43473a",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,19,151.6,159.58,7.98,https://youtu.be/-qEby8J59DA?t=152s,talking_head,aux,0,0.7,Presenter talking to camera (auto-detected: frontal face).,Ys,0,0.5,0.071,0.418,0.708,0.13,"#fbfbfa,#725748,#c1b09b",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,20,159.58,167.56,7.98,https://youtu.be/-qEby8J59DA?t=160s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,"Xi gays,",1,1.0,0.116,0.058,0.521,0.17,"#959c93,#166c97,#474d3d",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,21,167.56,175.54,7.98,https://youtu.be/-qEby8J59DA?t=168s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,Xam 0,0,1.0,0.11,0.049,0.499,0.16,"#7a8175,#9ea6a0,#205364",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,22,175.54,183.52,7.98,https://youtu.be/-qEby8J59DA?t=176s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,gay.,0,1.0,0.103,0.0,0.518,0.187,"#85897d,#a4aca7,#24586a",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,23,183.52,191.49,7.97,https://youtu.be/-qEby8J59DA?t=184s,talking_head,aux,0,0.9,Presenter talking to camera (auto-detected: frontal face).,,0,1.0,0.109,0.073,0.506,0.158,"#82887c,#a5aea7,#21576b",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,24,191.49,199.47,7.98,https://youtu.be/-qEby8J59DA?t=191s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Pilbaesi we 2 val ae,1,1.0,0.092,0.056,0.497,0.179,"#7c7f75,#a1a7a0,#194f69",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,25,199.47,207.45,7.98,https://youtu.be/-qEby8J59DA?t=199s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Yee,0,1.0,0.108,0.049,0.503,0.187,"#797e74,#9da5a1,#205064",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,26,207.45,215.43,7.98,https://youtu.be/-qEby8J59DA?t=207s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ee Xie mo,1,0.5,0.107,0.039,0.493,0.184,"#7d8279,#a1aaa5,#1e5369",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,27,215.43,223.41,7.98,https://youtu.be/-qEby8J59DA?t=215s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Xda,0,1.0,0.099,0.057,0.508,0.177,"#84857d,#a4aba7,#2b596b",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,28,223.41,231.39,7.98,https://youtu.be/-qEby8J59DA?t=223s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,aa Xigm ii,1,1.0,0.109,0.0,0.494,0.185,"#7e847b,#a1a9a6,#1e5063",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,29,231.39,239.37,7.98,https://youtu.be/-qEby8J59DA?t=231s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ra oe Pee,1,1.0,0.151,0.037,0.499,0.176,"#7d8278,#a1a9a5,#265163",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,30,239.37,247.35,7.98,https://youtu.be/-qEby8J59DA?t=239s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,,0,1.0,0.102,0.032,0.498,0.181,"#7d8278,#a1a8a4,#215265",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,31,247.35,255.33,7.98,https://youtu.be/-qEby8J59DA?t=247s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,"Vor et, ww",1,1.0,0.122,0.047,0.497,0.159,"#7e8279,#a2a9a5,#214f60",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,32,255.33,263.31,7.98,https://youtu.be/-qEby8J59DA?t=255s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,con Xv gan.,1,1.0,0.092,0.052,0.521,0.172,"#85847b,#a8aba7,#234d5c",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,33,263.31,271.28,7.97,https://youtu.be/-qEby8J59DA?t=263s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,gay,0,1.0,0.119,0.046,0.518,0.177,"#989d97,#494e40,#146997",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,34,271.28,279.26,7.98,https://youtu.be/-qEby8J59DA?t=271s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ee 2 som ga. Ir,1,1.0,0.125,0.0,0.533,0.16,"#868980,#aaaeaa,#2f5561",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,35,279.26,287.24,7.98,https://youtu.be/-qEby8J59DA?t=279s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,gay,0,1.0,0.111,0.06,0.509,0.177,"#7c8076,#a0a7a2,#235162",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,36,287.24,295.22,7.98,https://youtu.be/-qEby8J59DA?t=287s,talking_head,aux,0,0.6,Product/calculation card insert.,gay,0,1.0,0.099,0.047,0.503,0.165,"#7a7f76,#9fa6a2,#205064",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,37,295.22,303.2,7.98,https://youtu.be/-qEby8J59DA?t=295s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ee at sa 5 as,1,1.0,0.117,0.055,0.509,0.181,"#83887e,#a4aba7,#255669",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,38,303.2,311.18,7.98,https://youtu.be/-qEby8J59DA?t=303s,talking_head,aux,0,0.6,Product/calculation card insert.,Soy st Bans Pau os bOwWAR oo wan Pattat eat,1,0.5,0.087,0.368,0.315,0.116,"#201d1e,#533b3d,#8e9591",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,39,311.18,319.16,7.98,https://youtu.be/-qEby8J59DA?t=311s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Xgms is,0,1.0,0.124,0.047,0.522,0.184,"#878a7f,#a8afab,#27576a",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,40,319.16,327.14,7.98,https://youtu.be/-qEby8J59DA?t=319s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ee. CO sf,1,0.5,0.191,0.318,0.627,0.138,"#7c8178,#a2a7a3,#25414a",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,41,327.14,335.12,7.98,https://youtu.be/-qEby8J59DA?t=327s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Xam,0,1.0,0.108,0.0,0.505,0.133,"#7c8179,#a1a7a3,#2b4951",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,42,335.12,343.09,7.97,https://youtu.be/-qEby8J59DA?t=335s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Ley,0,1.0,0.143,0.026,0.502,0.166,"#7f8379,#a1a9a5,#225366",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,43,343.09,351.07,7.98,https://youtu.be/-qEby8J59DA?t=343s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,"en Fy eae ae alt 5 BK ATYy 8 ee, 2",1,0.5,0.126,0.19,0.473,0.145,"#727272,#8f9a9d,#3d3a3c",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,44,351.07,359.05,7.98,https://youtu.be/-qEby8J59DA?t=351s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,"TS. ae 7 wT, 7",1,1.0,0.099,0.036,0.519,0.171,"#81857b,#a4aba6,#285564",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,45,359.05,367.03,7.98,https://youtu.be/-qEby8J59DA?t=359s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Yen is,0,1.0,0.074,0.044,0.525,0.182,"#85887e,#a6ada8,#23576b",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,46,367.03,375.01,7.98,https://youtu.be/-qEby8J59DA?t=367s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,giansy.,0,1.0,0.128,0.043,0.511,0.161,"#82847a,#a3aaa6,#2e4b54",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,47,375.01,382.99,7.98,https://youtu.be/-qEby8J59DA?t=375s,talking_head,aux,0,0.5,Overhead: prepping candle supplies at the desk.,en tel ee,1,1.0,0.092,0.0,0.499,0.177,"#90968e,#40493f,#156693",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,48,382.99,390.97,7.98,https://youtu.be/-qEby8J59DA?t=383s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ea,0,1.0,0.113,0.065,0.504,0.16,"#7e8178,#a1a8a4,#234c5b",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,49,390.97,398.95,7.98,https://youtu.be/-qEby8J59DA?t=391s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,"Xiegaysy,",1,1.0,0.111,0.049,0.503,0.141,"#7f8279,#a2a8a5,#2c4a52",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,50,398.95,406.93,7.98,https://youtu.be/-qEby8J59DA?t=399s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Sind,0,1.0,0.135,0.058,0.511,0.175,"#80837a,#a2a9a5,#285467",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,51,406.93,414.91,7.98,https://youtu.be/-qEby8J59DA?t=407s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ty tae,0,1.0,0.082,0.069,0.523,0.177,"#84867e,#a6ada9,#244e60",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,52,414.91,422.88,7.97,https://youtu.be/-qEby8J59DA?t=415s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Xess,0,1.0,0.088,0.047,0.524,0.175,"#989d95,#515446,#146591",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,53,422.88,430.86,7.98,https://youtu.be/-qEby8J59DA?t=423s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Xie oy,0,1.0,0.08,0.0,0.49,0.176,"#7d8177,#a0a7a3,#1f4e5f",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,54,430.86,438.84,7.98,https://youtu.be/-qEby8J59DA?t=431s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ce XM ae oy,1,1.0,0.103,0.059,0.518,0.165,"#83857c,#a6aaa5,#294952",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,55,438.84,446.82,7.98,https://youtu.be/-qEby8J59DA?t=439s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ttn ir,0,1.0,0.115,0.088,0.505,0.156,"#85867d,#a6aca7,#2e5462",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,56,446.82,454.8,7.98,https://youtu.be/-qEby8J59DA?t=447s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,"Xo aaa,",0,1.0,0.112,0.042,0.511,0.159,"#7d8179,#a3a8a3,#244147",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,57,454.8,462.78,7.98,https://youtu.be/-qEby8J59DA?t=455s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Bane,0,1.0,0.098,0.048,0.51,0.182,"#80837a,#a5a9a4,#245060",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,58,462.78,470.76,7.98,https://youtu.be/-qEby8J59DA?t=463s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,,0,1.0,0.113,0.041,0.509,0.172,"#a1a8a4,#808277,#27505e",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,59,470.76,478.74,7.98,https://youtu.be/-qEby8J59DA?t=471s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,giao,0,1.0,0.126,0.059,0.515,0.17,"#84867e,#a5aaa6,#28515e",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,60,478.74,486.72,7.98,https://youtu.be/-qEby8J59DA?t=479s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,gary.,0,1.0,0.099,0.0,0.503,0.17,"#a6a7a2,#808178,#1f4d5e",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,61,486.72,494.69,7.97,https://youtu.be/-qEby8J59DA?t=487s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,Xe.,0,1.0,0.114,0.043,0.506,0.15,"#82847d,#a5aba6,#2c4349",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,62,494.69,502.67,7.98,https://youtu.be/-qEby8J59DA?t=495s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ee ka,0,1.0,0.102,0.062,0.506,0.156,"#83887f,#a6aca7,#245364",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,63,502.67,510.65,7.98,https://youtu.be/-qEby8J59DA?t=503s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,ahen,0,1.0,0.096,0.084,0.474,0.14,"#80837b,#a2a9a5,#264752",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,64,510.65,518.63,7.98,https://youtu.be/-qEby8J59DA?t=511s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,2 amy,0,1.0,0.099,0.038,0.507,0.173,"#7f867d,#a3aaa7,#235265",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,65,518.63,526.61,7.98,https://youtu.be/-qEby8J59DA?t=519s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,gee me aa,1,1.0,0.125,0.047,0.505,0.167,"#a0a7a3,#7e7d74,#1d5269",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,66,526.61,534.59,7.98,https://youtu.be/-qEby8J59DA?t=527s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,gary,0,1.0,0.115,0.0,0.511,0.173,"#7f867c,#a2aaa5,#285564",0,talking_head,
-qEby8J59DA,https://www.youtube.com/watch?v=-qEby8J59DA,6 Mistakes Candle Makers Should Avoid & How To Fix Them [Updated],758.0,storyboard,67,534.59,542.57,7.98,https://youtu.be/-qEby8J59DA?t=535s,talking_head,aux,0,0.6,Presenter talks to camera (candle-making mistakes).,7 gay.,0,1.0,0.117,0.035,0.505,0.191,"#a0a8a3,#7d8176,#1f566b",0,talking_head,
